PROJECT_ID,PACKAGE_TYPE,PACKAGE_SUBTYPE,PACKAGE,CBS_NAME,CBS_PATHID,CBS_STATUS,WPI_NUMBER,PO,COMMITMENT_ID,COMMITMENTS_AMT,ACTUALS_AMT,INCURRED_AMT,LAST_MONTH_INCURRED_AMT,INCURRED_TO_DATE,PRELIM_INCURRED_TO_DATE,DIFF_INCURRED_COMMITMENTS,DIFF_INCURRED_ACTUALS,CURRENT_MONTH_FORECAST,IDENTIFIERS
PRJ-001015,P,PP,PP0011,Original Budget Only,PRJ-001015|40|6|0|0|0|PP0011|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,P,PP,PP0014,Original Budget Only,PRJ-001015|40|6|0|0|0|PP0014|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,P,PP,PP0015,Original Budget Only,PRJ-001015|40|6|0|0|0|PP0015|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,P,PP,PP0016,Original Budget Only,PRJ-001015|40|6|0|0|0|PP0016|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,P,PP,PP0017,Original Budget Only,PRJ-001015|40|6|0|0|0|PP0017|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,P,PP,PP1101,Original Budget Only,PRJ-001015|40|6|0|0|0|PP1101|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,P,PP,PP2801,Original Budget Only,PRJ-001015|40|6|0|0|0|PP2801|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,P,PP,PP2802,Original Budget Only,PRJ-001015|40|6|0|0|0|PP2802|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,P,PS,PS0004,Original Budget Only,PRJ-001015|40|6|0|0|0|PS0004|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,S,SC,SC6104,Propane Supply & Delivery,PRJ-001015|40|6|0|0|0|SC6104|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,S,SC,SC6205,"Site Testing & Inspection Services  (NDT, Steel etc.)",PRJ-001015|40|6|0|0|0|SC6205|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,S,SC,SC6209,Geotech Drilling,PRJ-001015|40|6|0|0|0|SC6209|PL001,2. Valid Planning Level,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,S,SC,SC6210,"Safety recognition , PPE and training",PRJ-001015|40|6|0|0|0|SC6210|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,S,SC,SC6214,Original Budget Only,PRJ-001015|40|6|0|0|0|SC6214|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,S,SC,SC6215,Original Budget Only,PRJ-001015|40|6|0|0|0|SC6215|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,S,SD,SD6101,Permanent Sewage Treatment Plant Operation,PRJ-001015|40|6|0|0|0|SD6101|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,S,SG,SG0002,Site Communications,PRJ-001015|40|6|0|0|0|SG0002|PL001,2. Valid Planning Level,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,207014.00000,"No PO,Incurred to Date is $0"
PRJ-001015,S,SG,SG6706,Normal Trucking Services (B),PRJ-001015|40|6|0|0|0|SG6706|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,S,SG,SG6707,Hot Shot and Courier Services,PRJ-001015|40|6|0|0|0|SG6707|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WH,WHA002,Onsite Monitoring (EPCM),PRJ-001015|40|6|2|3|0|WHA002|PL001,2. Valid Planning Level,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WN,WNA007,Warranty Extensions - Substations & Transformers,PRJ-001015|40|6|2|3|0|WNA007|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,S,SC,SC6214,3rd party consultants for Inspection PKG 1,PRJ-001015|40|7|0|0|0|SC6214|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,S,SC,SC6215,3th party consultants for Inspection PKG 2,PRJ-001015|40|7|0|0|0|SC6215|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WA,WAA001,BHP Labour - CAPEX,PRJ-001015|40|8|1|1|1|WAA001|PL001,2. Valid Planning Level,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2969425.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WA,WAA002,BHP Labour - OPEX,PRJ-001015|40|8|1|1|1|WAA002|PL001,2. Valid Planning Level,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1588755.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WA,WAA005,IPT Labour - CAPEX,PRJ-001015|40|8|1|1|1|WAA005|PL001,2. Valid Planning Level,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WA,WAA003,Travel & Expenses - CAPEX,PRJ-001015|40|8|1|2|3|WAA003|PL001,2. Valid Planning Level,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WA,WAA004,Travel & Expenses - OPEX,PRJ-001015|40|8|1|2|3|WAA004|PL001,2. Valid Planning Level,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WO,WOA046,General Allowances Inclusion & Diversity - Apprenticeship Strategy,PRJ-001015|40|8|1|3|5|WOA046|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WH,WHA008,Mental Health & Fatigue Training,PRJ-001015|40|8|1|5|5|WHA008|PL001,2. Valid Planning Level,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WH,WHA013,Site Safety Training,PRJ-001015|40|8|1|5|5|WHA013|PL001,2. Valid Planning Level,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WH,WHA014,PPE (BHP Owners Team),PRJ-001015|40|8|1|5|5|WHA014|PL001,2. Valid Planning Level,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WH,WHA015,Equipment Calibration,PRJ-001015|40|8|1|5|5|WHA015|PL001,2. Valid Planning Level,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WH,WHA016,HSEC Consumables,PRJ-001015|40|8|1|5|5|WHA016|PL001,2. Valid Planning Level,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WB,WBA003,C&P EXPORT Indigenous Database,PRJ-001015|40|8|1|7|0|WBA003|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WE,WEA003,Engineering PIM - Transition from legacy to SPO/SPF,PRJ-001015|40|8|1|7|0|WEA003|PL001,2. Valid Planning Level,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WE,WEA009,Applied Technology Specialist Services,PRJ-001015|40|8|1|7|0|WEA009|PL001,2. Valid Planning Level,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WE,WEA013,Processing - HBJV Specification Review / Assurance,PRJ-001015|40|8|1|7|0|WEA013|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WE,WEA014,Aboriginal Mentorship,PRJ-001015|40|8|1|7|0|WEA014|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WE,WEA016,Applied Technology Hardware & Software Licenses,PRJ-001015|40|8|1|7|0|WEA016|PL001,2. Valid Planning Level,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WG,WGA004,Reliability People to Review Maintenance Plans for Equipment,PRJ-001015|40|8|1|7|0|WGA004|PL001,2. Valid Planning Level,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WH,WHA003,Onsite Monitoring (BHP),PRJ-001015|40|8|1|7|0|WHA003|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WH,WHA005,"General Technical (audit, technical /peer reviews, facilitation)",PRJ-001015|40|8|1|7|0|WHA005|PL001,2. Valid Planning Level,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WH,WHA009,Closure Plan Update,PRJ-001015|40|8|1|7|0|WHA009|PL001,2. Valid Planning Level,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WL,WLA001,General Legal Project Support,PRJ-001015|40|8|1|7|0|WLA001|PL001,2. Valid Planning Level,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WL,WLA002,Legal Secondment,PRJ-001015|40|8|1|7|0|WLA002|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WL,WLA003,Legal General Costs,PRJ-001015|40|8|1|7|0|WLA003|PL001,2. Valid Planning Level,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WL,WLA004,Real Property Support,PRJ-001015|40|8|1|7|0|WLA004|PL001,2. Valid Planning Level,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WL,WLA005,Legal Contracts,PRJ-001015|40|8|1|7|0|WLA005|PL001,2. Valid Planning Level,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WL,WLA006,Legal Labour Relations,PRJ-001015|40|8|1|7|0|WLA006|PL001,2. Valid Planning Level,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WM,WMA011,Mine Planning System Dvelopment & Evaluation,PRJ-001015|40|8|1|7|0|WMA011|PL001,2. Valid Planning Level,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WM,WMA012,Numerical Modelling Update,PRJ-001015|40|8|1|7|0|WMA012|PL001,2. Valid Planning Level,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WM,WMA017,Hoist & Shaft EoR,PRJ-001015|40|8|1|7|0|WMA017|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WO,WOA016,HR Contractors & Consultants,PRJ-001015|40|8|1|7|0|WOA016|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WO,WOA017,Property & Workplace Contractors & Consultants,PRJ-001015|40|8|1|7|0|WOA017|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WO,WOA019,Legal Contractors & Consultants,PRJ-001015|40|8|1|7|0|WOA019|PL001,2. Valid Planning Level,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WO,WOA020,Operations Support Contractors & Consultants Rail Management,PRJ-001015|40|8|1|7|0|WOA020|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WO,WOA031,A&OI - Contractors & Consultants  Training Deployment,PRJ-001015|40|8|1|7|0|WOA031|PL001,2. Valid Planning Level,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WO,WOA033,HR Contractors & Consultants Inclusion & Diversity implementation support,PRJ-001015|40|8|1|7|0|WOA033|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WO,WOA034,Maintenance Contractors & Consultants Equipment Strategies and Work Instructions,PRJ-001015|40|8|1|7|0|WOA034|PL001,2. Valid Planning Level,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WO,WOA035,Maintenance Contractors & Consultants First Fill Spares,PRJ-001015|40|8|1|7|0|WOA035|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WO,WOA036,Maintenance Contractors & Consultants Maintenance Management Procedures & Standards,PRJ-001015|40|8|1|7|0|WOA036|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WO,WOA037,Maintenance Contractors & Consultants Maintenance Recruitment,PRJ-001015|40|8|1|7|0|WOA037|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WO,WOA038,Maintenance Non-labour Maintenance Recruitment,PRJ-001015|40|8|1|7|0|WOA038|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WO,WOA039,Maintenance Contractors & Consultants Master Data Development,PRJ-001015|40|8|1|7|0|WOA039|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WO,WOA040,Maintenance Contractors & Consultants Materials & Service Management,PRJ-001015|40|8|1|7|0|WOA040|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WO,WOA041,Maintenance Contractors & Consultants Program Management,PRJ-001015|40|8|1|7|0|WOA041|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WO,WOA042,Maintenance Contractors & Consultants Reliability & Maintenance Digitalization,PRJ-001015|40|8|1|7|0|WOA042|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WQ,WQA001,PMO 3rd Party Services,PRJ-001015|40|8|1|7|0|WQA001|PL001,2. Valid Planning Level,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WY,WYA001,Projec Relocation - SIRVA,PRJ-001015|40|8|1|7|0|WYA001|PL001,2. Valid Planning Level,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WY,WYA003,3rd Party Recruitment Agency,PRJ-001015|40|8|1|7|0|WYA003|PL001,2. Valid Planning Level,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WY,WYA004,Advertising - Operational Readiness,PRJ-001015|40|8|1|7|0|WYA004|PL001,2. Valid Planning Level,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WY,WYA005,Assessment Costs - Operational Readiness,PRJ-001015|40|8|1|7|0|WYA005|PL001,2. Valid Planning Level,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WY,WYA006,I&D Costs - Operational Readiness,PRJ-001015|40|8|1|7|0|WYA006|PL001,2. Valid Planning Level,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WF,WFA002,Closure Letters of Credit issued to Ministry of Environment,PRJ-001015|40|8|5|1|0|WFA002|PL001,2. Valid Planning Level,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WO,WOA009,Supply Non-labour Equipment & Supplies - First fills for general operations consumables,PRJ-001015|40|8|9|4|4|WOA009|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WT,WTA002,IS Professional Services Capex,PRJ-001015|40|8|9|8|2|WTA002|PL001,2. Valid Planning Level,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,172000.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WT,WTA005,IS Professional Services Opex,PRJ-001015|40|8|9|8|2|WTA005|PL001,2. Valid Planning Level,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WT,WTA006,IS Software Opex,PRJ-001015|40|8|9|8|2|WTA006|PL001,2. Valid Planning Level,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,W,WG,WGA007,Truck Services,PRJ-001015|40|8|9|9|1|WGA007|PL001,2. Valid Planning Level,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,C,CA,CA2001,Original Budget Only,PRJ-001015|40|9|0|0|0|CA2001|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,C,CA,CA2911,Original Budget Only,PRJ-001015|40|9|0|0|0|CA2911|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,C,CC,CC0001,Original Budget Only,PRJ-001015|40|9|0|0|0|CC0001|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,C,CC,CC0002,Original Budget Only,PRJ-001015|40|9|0|0|0|CC0002|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,C,CC,CC0003,Original Budget Only,PRJ-001015|40|9|0|0|0|CC0003|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,C,CC,CC0004,Original Budget Only,PRJ-001015|40|9|0|0|0|CC0004|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,C,CC,CC2001,Original Budget Only,PRJ-001015|40|9|0|0|0|CC2001|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,C,CC,CC2002,Original Budget Only,PRJ-001015|40|9|0|0|0|CC2002|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,C,CC,CC2701,Original Budget Only,PRJ-001015|40|9|0|0|0|CC2701|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,C,CC,CC2901,Original Budget Only,PRJ-001015|40|9|0|0|0|CC2901|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,C,CC,CC3101,Original Budget Only,PRJ-001015|40|9|0|0|0|CC3101|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,C,CE,CE2801,Original Budget Only,PRJ-001015|40|9|0|0|0|CE2801|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,C,CE,CE2802,Original Budget Only,PRJ-001015|40|9|0|0|0|CE2802|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,C,CE,CE2803,Original Budget Only,PRJ-001015|40|9|0|0|0|CE2803|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,C,CG,CG1001,Original Budget Only,PRJ-001015|40|9|0|0|0|CG1001|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,C,CG,CG1101,Original Budget Only,PRJ-001015|40|9|0|0|0|CG1101|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,C,CG,CG1102,Original Budget Only,PRJ-001015|40|9|0|0|0|CG1102|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,C,CG,CG1601,Original Budget Only,PRJ-001015|40|9|0|0|0|CG1601|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,C,CG,CG2001,Original Budget Only,PRJ-001015|40|9|0|0|0|CG2001|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,C,CG,CG2101,Original Budget Only,PRJ-001015|40|9|0|0|0|CG2101|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,C,CG,CG2102,Original Budget Only,PRJ-001015|40|9|0|0|0|CG2102|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,C,CG,CG2701,Original Budget Only,PRJ-001015|40|9|0|0|0|CG2701|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,C,CG,CG2703,Original Budget Only,PRJ-001015|40|9|0|0|0|CG2703|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,C,CG,CG2704,Original Budget Only,PRJ-001015|40|9|0|0|0|CG2704|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
PRJ-001015,C,CG,CG2801,Original Budget Only,PRJ-001015|40|9|0|0|0|CG2801|PL001,Not Active,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,"No PO,Incurred to Date is $0"
